"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","SPS"
"85","DPi","Tristan Vautier","40","1:12.913","1:05:42.251","Green","Track","0.579","6.515","2.659","3.893","10.359","7.332","5.312","3.987","10.893","14.834","1.598","4.952","142.487"
"25","GTLM","Connor De Phillippi","44","1:18.551","1:05:47.558","Green","Track","0.629","6.991","2.916","4.122","11.082","7.882","5.673","4.365","11.773","15.939","1.744","5.435","131.161"
"31","DPi","Pipo Derani","44","1:12.264","1:05:57.205","Green","Track","0.577","6.449","2.620","3.760","10.251","7.267","5.370","3.949","10.709","14.816","1.574","4.922","142.981"
"5","DPi","Filipe Albuquerque","45","1:13.781","1:06:29.673","Green","Track","0.584","6.519","2.707","3.986","10.440","7.385","5.422","3.981","10.987","15.196","1.601","4.973","141.267"
"7","DPi","Ricky Taylor","45","1:13.803","1:06:35.633","Green","Track","0.573","6.425","2.738","4.243","10.706","7.341","5.230","4.021","10.839","15.185","1.591","4.911","143.979"
"6","DPi","Dane Cameron","45","1:14.006","1:06:36.224","Green","Track","0.568","6.339","2.710","4.306","10.813","7.421","5.331","4.019","10.817","15.195","1.582","4.905","145.246"
"77","DPi","Oliver Jarvis","45","2:01.411","1:06:39.477","Green","Track","0.000","0.000","0.000","0.000","12.048","7.662","5.854","4.188","11.381","15.675","1.629","4.880","0.000"
"84","DPi","Stephen Simpson","45","1:15.952","1:06:39.988","Green","Track","0.585","6.536","2.659","3.860","10.813","7.684","5.779","4.016","11.812","15.613","1.603","4.992","141.026"
"24","GTLM","Jesse Krohn","44","1:18.373","1:06:49.436","Green","Track","0.632","7.037","2.921","4.167","11.039","7.774","5.692","4.326","11.762","15.902","1.710","5.411","130.538"
"55","DPi","Harry Tincknell","44","1:14.114","1:06:49.406","Green","Track","0.566","6.322","2.636","3.926","10.607","7.410","5.402","4.127","10.948","15.622","1.649","4.899","145.760"
"912","GTLM","Earl Bamber","45","1:17.892","1:06:54.198","Green","Track","0.631","7.019","2.959","4.019","10.934","7.705","5.719","4.294","11.710","15.850","1.671","5.381","130.745"
"50","DPi","Will Owen","45","1:14.679","1:06:54.648","Green","Track","0.579","6.539","2.816","3.985","10.569","7.522","5.437","4.063","10.996","15.614","1.595","4.964","142.487"
"66","GTLM","Dirk Mueller","45","1:18.317","1:06:55.986","Green","Track","0.636","7.049","2.905","4.070","10.886","7.763","5.538","4.322","11.726","16.232","1.723","5.467","129.717"
"911","GTLM","Patrick Pilet","45","1:18.409","1:06:57.890","Green","Track","0.628","6.981","3.031","4.218","10.994","7.836","5.603","4.338","11.765","15.928","1.696","5.391","131.369"
"3","GTLM","Jan Magnussen","45","1:18.353","1:06:58.185","Green","Track","0.619","6.870","3.058","4.218","10.983","7.917","5.709","4.312","11.593","16.030","1.703","5.341","133.279"
"85","DPi","Tristan Vautier","41","1:16.061","1:06:58.312","Green","Track","0.580","6.407","2.960","4.176","10.542","7.522","5.753","4.214","11.211","16.168","1.583","4.945","142.241"
"4","GTLM","Tommy Milner","45","1:18.437","1:06:59.243","Green","Track","0.619","6.885","2.882","4.169","10.970","7.745","5.651","4.335","11.688","16.478","1.680","5.335","133.279"
"67","GTLM","Richard Westbrook","45","1:18.981","1:07:00.443","Green","Track","0.633","7.007","3.155","4.391","11.003","7.939","5.697","4.314","11.736","15.901","1.740","5.465","130.332"
"25","GTLM","Connor De Phillippi","45","1:18.289","1:07:05.847","Green","Track","0.630","6.984","2.873","4.110","10.955","7.867","5.635","4.367","11.737","15.954","1.738","5.439","130.952"
"31","DPi","Pipo Derani","45","1:12.348","1:07:09.553","Green","Track","0.578","6.448","2.643","3.791","10.323","7.251","5.333","3.953","10.691","14.828","1.582","4.927","142.734"
"5","DPi","Filipe Albuquerque","46","1:13.551","1:07:43.224","Green","Track","0.587","6.521","2.734","3.952","10.334","7.377","5.323","3.993","10.929","15.232","1.597","4.972","140.545"
"7","DPi","Ricky Taylor","46","1:13.350","1:07:48.983","Green","Track","0.573","6.426","2.743","3.982","10.440","7.304","5.370","3.953","10.878","15.166","1.595","4.920","143.979"
"6","DPi","Dane Cameron","46","1:13.380","1:07:49.604","Green","Track","0.572","6.385","2.590","3.935","10.549","7.327","5.466","3.979","10.777","15.287","1.599","4.914","144.231"
"77","DPi","Oliver Jarvis","46","1:13.601","1:07:53.078","Green","Track","0.567","6.407","2.792","4.044","10.621","7.342","5.416","3.973","10.797","15.128","1.633","4.881","145.503"
"84","DPi","Stephen Simpson","46","1:13.837","1:07:53.825","Green","Track","0.586","6.542","2.788","3.911","10.715","7.455","5.472","4.012","10.891","14.937","1.566","4.962","140.785"
"55","DPi","Harry Tincknell","45","1:13.542","1:08:02.948","Green","Track","0.566","6.351","2.639","3.948","10.680","7.390","5.406","4.139","10.874","15.057","1.630","4.862","145.760"
"24","GTLM","Jesse Krohn","45","1:18.384","1:08:07.820","Green","Track","0.632","7.030","2.936","4.130","10.985","7.757","5.674","4.376","11.784","15.957","1.711","5.412","130.538"
"50","DPi","Will Owen","46","1:13.830","1:08:08.478","Green","Track","0.580","6.524","2.796","3.955","10.547","7.391","5.315","4.063","10.923","15.152","1.610","4.974","142.241"
"912","GTLM","Earl Bamber","46","1:18.090","1:08:12.288","Green","Track","0.633","7.024","3.043","4.135","11.042","7.810","5.683","4.305","11.660","15.709","1.668","5.378","130.332"
"85","DPi","Tristan Vautier","42","1:15.705","1:08:14.017","Green","Track","0.580","6.538","2.827","4.092","10.484","7.619","5.587","3.984","11.261","16.219","1.570","4.944","142.241"
"66","GTLM","Dirk Mueller","46","1:17.989","1:08:13.975","Green","Track","0.636","7.048","2.905","4.052","10.880","7.780","5.583","4.380","11.727","15.837","1.712","5.449","129.717"
"911","GTLM","Patrick Pilet","46","1:18.132","1:08:16.022","Green","Track","0.630","6.973","3.024","4.214","10.945","7.782","5.635","4.354","11.713","15.790","1.689","5.383","130.952"
"3","GTLM","Jan Magnussen","46","1:18.250","1:08:16.435","Green","Track","0.619","6.886","3.024","4.243","11.043","7.753","5.732","4.348","11.622","15.956","1.698","5.326","133.279"
"4","GTLM","Tommy Milner","46","1:17.853","1:08:17.096","Green","Track","0.620","6.881","2.936","4.118","10.887","7.805","5.664","4.294","11.696","15.929","1.687","5.336","133.065"
"67","GTLM","Richard Westbrook","46","1:17.777","1:08:18.220","Green","Track","0.635","7.020","2.960","4.022","10.762","7.837","5.596","4.324","11.707","15.752","1.716","5.446","129.921"
"31","DPi","Pipo Derani","46","1:12.723","1:08:22.276","Green","Track","0.577","6.431","2.672","3.789","10.287","7.363","5.434","3.968","10.790","14.948","1.561","4.903","142.981"
"25","GTLM","Connor De Phillippi","46","1:18.391","1:08:24.238","Green","Track","0.631","7.001","2.878","4.073","10.971","7.805","5.637","4.341","11.728","16.145","1.753","5.428","130.745"
"5","DPi","Filipe Albuquerque","47","1:13.278","1:08:56.502","Green","Track","0.583","6.511","2.725","3.915","10.345","7.369","5.367","3.940","10.889","15.066","1.601","4.967","141.509"
"7","DPi","Ricky Taylor","47","1:13.088","1:09:02.071","Green","Track","0.572","6.415","2.716","3.892","10.465","7.282","5.250","4.001","10.832","15.160","1.588","4.915","144.231"
"6","DPi","Dane Cameron","47","1:13.104","1:09:02.708","Green","Track","0.572","6.382","2.693","3.946","10.402","7.250","5.389","3.990","10.843","15.135","1.594","4.908","144.231"
"77","DPi","Oliver Jarvis","47","1:13.074","1:09:06.152","Green","Track","0.568","6.367","2.700","3.918","10.504","7.358","5.384","3.951","10.786","15.001","1.640","4.897","145.246"
"84","DPi","Stephen Simpson","47","1:13.788","1:09:07.613","Green","Track","0.585","6.537","2.714","3.817","10.533","7.413","5.382","4.057","10.977","15.186","1.592","4.995","141.026"
"55","DPi","Harry Tincknell","46","1:13.956","1:09:16.904","Green","Track","0.565","6.324","2.607","3.918","10.814","7.445","5.384","4.219","10.821","15.320","1.626","4.913","146.018"
"50","DPi","Will Owen","47","1:14.251","1:09:22.729","Green","Track","0.581","6.475","2.833","4.046","10.581","7.497","5.496","3.971","11.027","15.188","1.585","4.971","141.997"
"24","GTLM","Jesse Krohn","46","1:18.639","1:09:26.459","Green","Track","0.631","7.027","3.019","4.339","11.110","7.751","5.711","4.319","11.754","15.873","1.698","5.407","130.745"
"85","DPi","Tristan Vautier","43","1:14.785","1:09:28.802","Green","Track","0.581","6.542","2.761","3.998","10.536","7.426","5.733","4.122","11.223","15.337","1.584","4.942","141.997"
"912","GTLM","Earl Bamber","47","1:17.939","1:09:30.227","Green","Track","0.634","7.030","2.913","4.016","10.848","7.718","5.653","4.338","11.773","15.974","1.669","5.373","130.126"
"66","GTLM","Dirk Mueller","47","1:18.056","1:09:32.031","Green","Track","0.635","7.043","2.895","4.088","10.971","7.761","5.568","4.314","11.724","15.852","1.733","5.472","129.921"
"911","GTLM","Patrick Pilet","47","1:18.043","1:09:34.065","Green","Track","0.632","6.977","2.896","4.100","10.817","7.817","5.600","4.297","11.662","16.033","1.788","5.424","130.538"
"3","GTLM","Jan Magnussen","47","1:17.705","1:09:34.140","Green","Track","0.618","6.879","2.916","4.109","10.820","7.730","5.688","4.419","11.628","15.893","1.690","5.315","133.495"
"4","GTLM","Tommy Milner","47","1:17.689","1:09:34.785","Green","Track","0.621","6.904","2.907","4.107","10.878","7.708","5.623","4.358","11.681","15.868","1.687","5.347","132.850"
"31","DPi","Pipo Derani","47","1:13.396","1:09:35.672","Green","Track","0.574","6.416","2.630","3.724","10.304","7.321","5.415","3.955","10.715","15.891","1.555","4.896","143.728"
"67","GTLM","Richard Westbrook","47","1:17.718","1:09:35.938","Green","Track","0.636","7.037","2.933","4.011","10.711","7.831","5.601","4.318","11.687","15.788","1.720","5.445","129.717"
"25","GTLM","Connor De Phillippi","47","1:17.970","1:09:42.208","Green","Track","0.631","6.996","2.849","4.028","10.980","7.832","5.591","4.351","11.721","15.827","1.736","5.428","130.745"
"5","DPi","Filipe Albuquerque","48","1:13.219","1:10:09.721","Green","Track","0.584","6.512","2.697","3.963","10.391","7.326","5.350","4.083","10.845","14.893","1.603","4.972","141.267"
"7","DPi","Ricky Taylor","48","1:12.675","1:10:14.746","Green","Track","0.572","6.416","2.658","3.833","10.439","7.237","5.286","4.001","10.771","14.982","1.581","4.899","144.231"
"6","DPi","Dane Cameron","48","1:12.870","1:10:15.578","Green","Track","0.571","6.370","2.655","3.824","10.468","7.350","5.360","3.926","10.778","15.041","1.607","4.920","144.483"
"77","DPi","Oliver Jarvis","48","1:13.111","1:10:19.263","Green","Track","0.569","6.402","2.711","4.027","10.579","7.339","5.315","3.968","10.767","14.925","1.628","4.881","144.991"
"84","DPi","Stephen Simpson","48","1:13.250","1:10:20.863","Green","Track","0.587","6.549","2.715","3.877","10.430","7.276","5.359","4.080","10.884","14.943","1.576","4.974","140.545"
"55","DPi","Harry Tincknell","47","1:14.911","1:10:31.815","Green","Track","0.570","6.364","2.611","3.902","11.395","7.513","5.450","4.260","11.050","15.284","1.634","4.878","144.737"
"50","DPi","Will Owen","48","1:13.814","1:10:36.543","Green","Track","0.581","6.479","2.677","3.873","10.595","7.477","5.367","4.052","11.031","15.115","1.598","4.969","141.997"
"85","DPi","Tristan Vautier","44","1:14.601","1:10:43.403","Green","Track","0.581","6.470","2.918","4.093","10.539","7.432","5.486","4.038","11.180","15.345","1.573","4.946","141.997"
"24","GTLM","Jesse Krohn","47","1:18.383","1:10:44.842","Green","Track","0.631","7.015","2.955","4.081","10.943","7.821","5.692","4.288","11.743","16.084","1.720","5.410","130.745"
"912","GTLM","Earl Bamber","48","1:17.826","1:10:48.053","Green","Track","0.632","7.020","2.985","4.084","10.828","7.734","5.705","4.307","11.694","15.803","1.664","5.370","130.538"
"66","GTLM","Dirk Mueller","48","1:18.061","1:10:50.092","Green","Track","0.637","7.040","2.955","4.114","10.888","7.828","5.586","4.296","11.769","15.696","1.766","5.486","129.513"
"31","DPi","Pipo Derani","48","1:15.046","1:10:50.718","Green","Track","0.572","6.361","2.899","4.093","11.119","7.586","5.782","4.096","10.983","15.044","1.586","4.925","144.231"
"911","GTLM","Patrick Pilet","48","1:18.182","1:10:52.247","Green","Track","0.620","6.916","2.903","4.117","10.911","7.920","5.683","4.263","11.788","15.987","1.686","5.388","133.065"
"3","GTLM","Jan Magnussen","48","1:18.490","1:10:52.630","Green","Track","0.617","6.970","2.987","4.185","10.983","7.811","5.757","4.313","11.722","16.103","1.704","5.338","133.712"
"4","GTLM","Tommy Milner","48","1:18.435","1:10:53.220","Green","Track","0.622","6.935","2.871","4.141","11.135","7.828","6.008","4.263","11.723","15.886","1.685","5.338","132.637"
"67","GTLM","Richard Westbrook","48","1:18.127","1:10:54.065","Green","Track","0.632","7.013","2.961","4.028","10.993","7.932","5.664","4.370","11.678","15.697","1.712","5.447","130.538"
"25","GTLM","Connor De Phillippi","48","1:18.294","1:11:00.502","Green","Track","0.632","6.991","2.893","4.077","11.085","7.834","5.641","4.342","11.727","15.881","1.758","5.433","130.538"
"5","DPi","Filipe Albuquerque","49","1:14.419","1:11:24.140","Green","Track","0.584","6.506","2.677","3.894","10.349","7.297","5.439","3.945","11.171","15.988","1.597","4.972","141.267"
"7","DPi","Ricky Taylor","49","1:12.600","1:11:27.346","Green","Track","0.571","6.387","2.648","3.855","10.397","7.213","5.204","3.974","10.829","15.006","1.592","4.924","144.483"
"6","DPi","Dane Cameron","49","1:12.633","1:11:28.211","Green","Track","0.571","6.381","2.647","3.845","10.362","7.303","5.264","3.987","10.834","14.915","1.601","4.923","144.483"
"77","DPi","Oliver Jarvis","49","1:12.766","1:11:32.029","Green","Track","0.567","6.360","2.674","3.867","10.437","7.322","5.299","3.972","10.708","15.022","1.643","4.895","145.503"
"84","DPi","Stephen Simpson","49","1:13.125","1:11:33.988","Green","Track","0.585","6.532","2.636","3.772","10.368","7.297","5.376","4.042","10.852","15.077","1.597","4.991","141.026"
"50","DPi","Will Owen","49","1:14.124","1:11:50.667","Green","Track","0.582","6.480","2.818","3.943","10.669","7.517","5.367","4.047","10.999","15.129","1.605","4.968","141.753"
"85","DPi","Tristan Vautier","45","1:13.338","1:11:56.741","Green","Track","0.584","6.510","2.712","3.910","10.421","7.351","5.324","3.997","10.977","14.992","1.602","4.958","141.267"
"55","DPi","Harry Tincknell","48","1:26.650","1:11:58.465","Green","Pit","0.565","6.339","2.640","3.908","10.917","7.427","5.378","4.237","11.056","15.387","3.731","15.065","146.018"
"24","GTLM","Jesse Krohn","48","1:18.149","1:12:02.991","Green","Track","0.630","7.017","2.936","4.064","10.934","7.772","5.674","4.304","11.803","15.840","1.729","5.446","130.952"
"31","DPi","Pipo Derani","49","1:13.411","1:12:04.129","Green","Track","0.576","6.418","2.702","3.840","10.376","7.321","5.524","4.051","11.177","14.944","1.572","4.910","143.229"
"912","GTLM","Earl Bamber","49","1:17.957","1:12:06.010","Green","Track","0.632","7.025","2.946","4.048","10.896","7.758","5.640","4.339","11.778","15.848","1.672","5.375","130.538"
"66","GTLM","Dirk Mueller","49","1:17.953","1:12:08.045","Green","Track","0.638","7.041","2.991","4.137","10.953","7.775","5.579","4.334","11.670","15.667","1.719","5.449","129.310"
"911","GTLM","Patrick Pilet","49","1:17.857","1:12:10.104","Green","Track","0.632","6.993","2.849","4.067","10.870","7.765","5.605","4.321","11.748","15.894","1.711","5.402","130.538"
"3","GTLM","Jan Magnussen","49","1:17.827","1:12:10.457","Green","Track","0.623","6.885","2.937","4.090","10.999","7.709","5.658","4.295","11.638","16.016","1.668","5.309","132.424"
"4","GTLM","Tommy Milner","49","1:18.069","1:12:11.289","Green","Track","0.622","6.932","2.938","4.122","10.982","7.845","5.689","4.307","11.668","15.901","1.706","5.357","132.637"
"67","GTLM","Richard Westbrook","49","1:18.006","1:12:12.071","Green","Track","0.636","7.038","2.911","4.027","10.841","7.909","5.612","4.344","11.731","15.799","1.716","5.442","129.717"
"25","GTLM","Connor De Phillippi","49","1:18.229","1:12:18.731","Green","Track","0.631","7.025","2.876","4.092","10.995","7.829","5.629","4.372","11.708","15.872","1.752","5.448","130.745"
"5","DPi","Filipe Albuquerque","50","1:13.669","1:12:37.809","Green","Track","0.584","6.508","2.728","3.991","10.534","7.399","5.408","3.964","10.938","15.054","1.592","4.969","141.267"
"7","DPi","Ricky Taylor","50","1:13.097","1:12:40.443","Green","Track","0.573","6.408","2.669","3.911","10.522","7.273","5.285","4.042","10.856","15.077","1.578","4.903","143.979"
"6","DPi","Dane Cameron","50","1:13.000","1:12:41.211","Green","Track","0.571","6.386","2.658","3.818","10.464","7.310","5.349","3.979","10.815","15.137","1.597","4.916","144.483"
"77","DPi","Oliver Jarvis","50","1:13.078","1:12:45.107","Green","Track","0.567","6.384","2.665","3.859","10.527","7.356","5.293","3.947","10.848","15.099","1.638","4.895","145.503"
"84","DPi","Stephen Simpson","50","1:14.142","1:12:48.130","Green","Track","0.586","6.535","2.644","3.807","10.440","7.242","5.788","4.282","11.088","15.171","1.576","4.983","140.785"
"50","DPi","Will Owen","50","1:13.762","1:13:04.429","Green","Track","0.581","6.480","2.607","3.922","10.620","7.434","5.378","4.064","11.024","15.037","1.622","4.993","141.997"
"85","DPi","Tristan Vautier","46","1:12.899","1:13:09.640","Green","Track","0.583","6.495","2.662","3.895","10.319","7.320","5.271","4.008","10.862","14.920","1.594","4.970","141.509"
