"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","SP1","SP4"
"86","GTD","Trent Hindman","6","1:30.303","12:22.829","Green","Track","3.278","12.407","0.560","13.438","10.241","9.780","0.574","13.196","10.029","10.063","2.367","4.370","141.234","141.353"
"73","GTD","Zacharie Robichon","8","1:29.917","12:32.120","Green","Track","3.343","12.407","0.563","13.358","10.162","9.750","0.576","13.022","10.182","9.846","2.339","4.369","140.481","140.862"
"12","GTD","Frank Montecalvo","8","1:30.532","12:34.193","Green","Track","3.228","12.591","0.568","13.188","10.140","9.858","0.577","13.123","10.284","10.156","2.395","4.424","139.245","140.618"
"44","GTD","John Potter","8","1:31.050","12:43.150","Green","Track","3.343","12.639","0.564","13.383","10.304","9.757","0.577","13.181","10.280","10.191","2.403","4.428","140.232","140.618"
"96","GTD","Robby Foley","8","1:29.704","13:06.963","Green","Track","3.304","12.287","0.555","13.307","10.187","9.664","0.569","13.183","10.054","9.968","2.323","4.303","142.506","142.595"
"76","GTD","Matt Plumb","8","1:31.131","13:36.448","Green","Track","3.384","12.368","0.566","13.699","10.404","9.797","0.578","13.176","10.223","10.132","2.380","4.424","139.737","140.374"
"14","GTD","Richard Heistand","8","1:30.453","13:39.781","Green","Track","3.252","12.517","0.560","13.423","10.180","9.772","0.575","13.140","10.269","9.997","2.367","4.401","141.234","141.107"
"74","GTD","Gar Robinson V","8","1:32.347","13:44.910","Green","Track","3.333","12.641","0.571","13.788","10.518","9.833","0.584","13.560","10.400","10.328","2.375","4.416","138.513","138.932"
"57","GTD","Christina Nielsen","8","1:30.285","13:47.622","Green","Track","3.300","12.460","0.558","13.305","10.187","9.789","0.572","13.048","10.359","10.011","2.345","4.351","141.740","141.847"
"86","GTD","Trent Hindman","7","1:30.412","13:53.241","Green","Track","3.234","12.507","0.560","13.545","10.274","9.776","0.574","13.091","10.100","10.043","2.354","4.354","141.234","141.353"
"73","GTD","Zacharie Robichon","9","1:29.735","14:01.855","Green","Track","3.238","12.382","0.562","13.329","10.087","9.861","0.577","13.023","10.143","9.819","2.342","4.372","140.731","140.618"
"12","GTD","Frank Montecalvo","9","1:30.923","14:05.116","Green","Track","3.232","12.503","0.564","13.638","10.393","9.818","0.578","13.107","10.156","10.160","2.370","4.404","140.232","140.374"
"76","GTD","Matt Plumb","9","1:30.814","15:07.262","Finish","Track","3.345","12.438","0.567","13.521","10.355","9.809","0.583","13.224","10.178","10.004","2.375","4.415","139.490","139.170"
"74","GTD","Gar Robinson V","9","1:31.970","15:16.880","Finish","Track","3.379","12.527","0.567","13.591","10.476","9.818","0.582","13.456","10.436","10.340","2.379","4.419","139.490","139.410"
"12","GTD","Frank Montecalvo","10","1:30.923","15:36.039","Finish","Track","3.256","12.499","0.563","13.361","10.320","9.876","0.578","13.167","10.301","10.192","2.387","4.423","140.481","140.374"
"86","GTD","Trent Hindman","8","1:45.499","15:38.740","Finish","Pit","3.235","12.406","0.559","13.558","10.411","9.812","0.611","14.830","11.424","10.898","5.981","11.774","141.486","132.793"
"57","GTD","Christina Nielsen","9","1:55.533","15:43.155","Finish","Pit","3.233","12.471","0.558","14.791","11.188","11.369","1.695","17.221","11.767","12.264","7.368","11.608","141.740","47.868"
"31","DPi","Pipo Derani","1","26:36.680","26:36.680","Green","Track","0.000","14.549","0.579","14.378","10.219","8.924","0.530","12.894","9.692","9.011","2.080","3.910","136.599","153.087"
"5","DPi","Joao Barbosa","1","26:43.408","26:43.408","Green","Track","0.000","15.057","0.655","15.360","10.675","9.050","0.646","14.057","10.333","10.276","2.198","4.032","120.749","125.598"
"7","DPi","Helio Castroneves","1","26:47.953","26:47.953","Green","Track","0.000","14.933","0.535","15.428","11.155","9.087","0.580","15.994","11.798","9.620","2.094","3.889","147.833","139.890"
"6","DPi","Juan Pablo Montoya","1","26:51.912","26:51.912","Green","Track","9.827","13.842","0.535","16.159","11.964","8.949","0.556","16.392","13.247","9.821","2.116","3.908","147.833","145.929"
"10","DPi","Renger Van Der Zande","1","26:57.104","26:57.104","Green","Track","0.000","14.228","0.526","16.404","12.088","9.133","0.802","16.881","15.568","11.362","2.179","3.990","150.363","101.168"
"84","DPi","Simon Trummer","1","27:00.165","27:00.165","Green","Track","9.378","14.035","0.628","14.884","11.277","9.215","0.554","15.751","16.479","12.123","2.339","4.157","125.941","146.456"
"55","DPi","Jonathan Bomarito","1","27:03.670","27:03.670","Green","Track","9.699","14.634","0.658","16.578","11.193","9.009","0.674","16.896","15.438","12.859","2.200","4.004","120.199","120.380"
"85","DPi","Misha Goikhberg","1","27:05.000","27:05.000","Green","Track","10.105","14.783","0.697","16.284","11.205","9.156","0.634","17.113","16.382","12.057","2.226","4.077","113.473","127.975"
"77","DPi","Tristan Nunez","1","27:06.571","27:06.571","Green","Track","9.570","15.123","0.730","16.722","11.554","8.842","0.592","17.957","13.147","13.490","2.238","4.052","108.344","137.055"
"50","DPi","Victor Franzoni","1","27:11.916","27:11.916","Green","Track","10.000","16.428","0.709","16.489","11.836","9.692","0.682","16.988","15.219","13.798","2.348","4.164","111.553","118.968"
"54","DPi","Jonathan Bennett","1","27:13.950","27:13.950","Green","Track","9.762","15.828","0.795","16.078","11.363","9.223","0.663","14.991","11.308","12.357","2.280","4.116","99.485","122.378"
"31","DPi","Pipo Derani","2","1:22.167","27:58.847","Green","Track","2.860","10.984","0.509","12.669","9.365","8.732","0.517","12.358","9.325","8.905","2.060","3.883","155.385","156.937"
"5","DPi","Joao Barbosa","2","1:26.288","28:09.696","Green","Track","3.271","11.359","0.514","13.506","9.923","8.845","0.520","13.143","9.721","9.437","2.112","3.937","153.873","156.031"
"7","DPi","Helio Castroneves","2","1:27.704","28:15.657","Green","Track","3.021","11.171","0.501","12.717","9.759","8.855","0.516","14.811","11.196","9.229","2.071","3.857","157.866","157.241"
"6","DPi","Juan Pablo Montoya","2","1:31.705","28:23.617","Green","Track","3.141","11.139","0.503","14.045","9.859","8.728","0.515","12.794","15.157","9.875","2.080","3.869","157.238","157.546"
"10","DPi","Renger Van Der Zande","2","1:33.318","28:30.422","Green","Track","3.271","11.454","0.595","14.999","10.439","8.992","0.549","13.412","12.139","11.390","2.129","3.949","132.926","147.789"
"84","DPi","Simon Trummer","2","1:33.840","28:34.005","Green","Track","3.177","11.605","0.555","14.245","9.750","9.171","0.536","14.128","14.955","9.645","2.123","3.950","142.506","151.374"
"55","DPi","Jonathan Bomarito","2","1:34.249","28:37.919","Green","Track","3.370","11.338","0.505","13.779","9.999","8.622","0.528","15.274","12.285","12.601","2.093","3.855","156.616","153.667"
"85","DPi","Misha Goikhberg","2","1:35.599","28:40.599","Green","Track","3.307","11.837","0.520","13.750","10.348","8.898","0.527","13.934","14.351","11.880","2.207","4.040","152.098","153.959"
"77","DPi","Tristan Nunez","2","1:35.549","28:42.120","Green","Track","3.385","11.383","0.503","13.525","10.116","8.757","0.610","17.224","11.520","12.569","2.092","3.865","157.238","133.010"
"50","DPi","Victor Franzoni","2","1:32.833","28:44.749","Green","Track","3.378","11.761","0.514","13.479","9.992","8.862","0.522","13.553","11.920","12.611","2.226","4.015","153.873","155.434"
"54","DPi","Jonathan Bennett","2","1:31.476","28:45.426","Green","Track","3.461","11.683","0.502","13.233","10.135","8.713","0.517","13.393","10.697","12.958","2.198","3.986","157.552","156.937"
"31","DPi","Pipo Derani","3","1:21.097","29:19.944","Green","Track","2.775","10.847","0.505","12.323","9.302","8.774","0.516","12.011","9.224","8.840","2.086","3.894","156.616","157.241"
"5","DPi","Joao Barbosa","3","1:22.578","29:32.274","Green","Track","2.913","10.952","0.508","12.554","9.477","8.707","0.519","12.340","9.539","9.094","2.072","3.903","155.691","156.332"
"7","DPi","Helio Castroneves","3","1:21.222","29:36.879","Green","Track","2.927","10.723","0.495","12.377","9.287","8.644","0.509","12.150","9.350","8.897","2.042","3.821","159.780","159.403"
"6","DPi","Juan Pablo Montoya","3","1:21.438","29:45.055","Green","Track","2.935","10.717","0.494","12.560","9.293","8.645","0.512","12.174","9.452","8.798","2.031","3.827","160.103","158.469"
"10","DPi","Renger Van Der Zande","3","1:23.773","29:54.195","Green","Track","3.142","11.189","0.505","12.992","9.606","8.750","0.516","12.368","9.564","9.165","2.082","3.894","156.616","157.241"
"84","DPi","Simon Trummer","3","1:23.571","29:57.576","Green","Track","2.898","11.293","0.512","12.502","9.612","8.783","0.524","12.200","9.589","9.607","2.115","3.936","154.474","154.840"
"55","DPi","Jonathan Bomarito","3","1:22.288","30:00.207","Green","Track","2.911","10.890","0.500","12.604","9.655","8.597","0.513","12.303","9.501","8.972","2.037","3.805","158.182","158.161"
"85","DPi","Misha Goikhberg","3","1:25.696","30:06.295","Green","Track","3.199","11.484","0.513","13.077","9.951","8.792","0.523","12.937","9.603","9.510","2.135","3.972","154.173","155.136"
"50","DPi","Victor Franzoni","3","1:25.110","30:09.859","Green","Track","3.122","11.422","0.509","12.944","9.594","8.824","0.519","12.644","10.101","9.394","2.116","3.921","155.385","156.332"
"54","DPi","Jonathan Bennett","3","1:26.968","30:12.394","Green","Track","3.373","11.470","0.498","13.388","10.062","8.656","0.507","13.178","10.162","9.731","2.091","3.852","158.817","160.032"
"77","DPi","Tristan Nunez","3","1:37.362","30:19.482","Green","Track","3.012","10.988","0.497","12.760","9.819","8.557","0.545","15.046","13.474","16.699","2.097","3.868","159.137","148.874"
"31","DPi","Pipo Derani","4","1:20.679","30:40.623","Green","Track","2.741","10.758","0.503","12.130","9.238","8.717","0.515","11.941","9.177","8.901","2.129","3.929","157.238","157.546"
"5","DPi","Joao Barbosa","4","1:22.128","30:54.402","Green","Track","2.838","11.029","0.507","12.382","9.229","8.724","0.518","12.315","9.520","9.083","2.082","3.901","155.998","156.634"
"7","DPi","Helio Castroneves","4","1:20.757","30:57.636","Green","Track","2.899","10.625","0.494","12.267","9.261","8.667","0.509","12.054","9.341","8.805","2.027","3.808","160.103","159.403"
"6","DPi","Juan Pablo Montoya","4","1:20.579","31:05.634","Green","Track","2.739","10.793","0.496","12.295","9.353","8.616","0.513","11.988","9.202","8.700","2.047","3.837","159.457","158.161"
"10","DPi","Renger Van Der Zande","4","1:21.130","31:15.325","Green","Track","2.864","10.804","0.501","12.188","9.443","8.697","0.516","11.943","9.202","9.020","2.070","3.882","157.866","157.241"
"84","DPi","Simon Trummer","4","1:21.554","31:19.130","Green","Track","2.815","11.157","0.512","12.237","9.241","8.745","0.521","12.114","9.297","8.917","2.081","3.917","154.474","155.732"
"55","DPi","Jonathan Bomarito","4","1:22.074","31:22.281","Green","Track","2.893","10.746","0.496","12.449","9.766","8.616","0.513","12.300","9.477","8.958","2.040","3.820","159.457","158.161"
"85","DPi","Misha Goikhberg","4","1:24.662","31:30.957","Green","Track","3.005","11.151","0.511","12.980","9.957","8.808","0.527","12.625","9.724","9.334","2.102","3.938","154.777","153.959"
"50","DPi","Victor Franzoni","4","1:23.714","31:33.573","Green","Track","2.940","11.222","0.511","12.823","9.604","8.813","0.519","12.508","9.512","9.253","2.100","3.909","154.777","156.332"
"54","DPi","Jonathan Bennett","4","1:25.646","31:38.040","Green","Track","3.161","11.436","0.500","12.902","9.852","8.650","0.506","13.060","10.008","9.653","2.079","3.839","158.182","160.349"
"77","DPi","Tristan Nunez","4","1:21.429","31:40.911","Green","Track","2.942","10.801","0.493","12.437","9.313","8.607","0.509","12.286","9.346","8.853","2.024","3.818","160.428","159.403"
"31","DPi","Pipo Derani","5","1:27.385","32:08.008","Green","Track","2.747","11.773","0.510","13.074","9.820","9.308","0.590","14.899","9.857","8.910","2.044","3.853","155.080","137.519"
"5","DPi","Joao Barbosa","5","1:21.479","32:15.881","Green","Track","2.839","10.884","0.506","12.340","9.364","8.686","0.519","12.059","9.308","9.005","2.074","3.895","156.306","156.332"
"7","DPi","Helio Castroneves","5","1:20.325","32:17.961","Green","Track","2.874","10.614","0.493","12.192","9.264","8.621","0.509","12.002","9.179","8.751","2.024","3.802","160.428","159.403"
"6","DPi","Juan Pablo Montoya","5","1:20.275","32:25.909","Green","Track","2.764","10.591","0.492","12.227","9.109","8.644","0.513","11.958","9.314","8.770","2.052","3.841","160.754","158.161"
"10","DPi","Renger Van Der Zande","5","1:23.616","32:38.941","Green","Track","2.768","10.909","0.502","12.579","10.018","8.944","0.520","12.519","9.747","9.137","2.082","3.891","157.552","156.031"
"84","DPi","Simon Trummer","5","1:21.119","32:40.249","Green","Track","2.728","11.004","0.504","12.240","9.192","8.693","0.521","11.984","9.330","8.945","2.077","3.901","156.926","155.732"
"55","DPi","Jonathan Bomarito","5","1:20.758","32:43.039","Green","Track","2.967","10.602","0.496","12.248","9.283","8.584","0.513","12.147","9.227","8.855","2.027","3.809","159.457","158.161"
